id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,id_vial,desc_clase,desc_nombre,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,cal_edificio
2913,270129497,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11046276,1,296250,AVENIDA                 ,EL FERROL                                         ,NUM,15,28029,1,Puerta Calle,1,Abierto,10,,PB,T3,,,CAFETERIA ALTAMIRA,1,Anual,1,Abierta,120.42,120.42,06/08/2015,11046276,1,296250,AVENIDA                 ,EL FERROL                                         ,NUM,15,  ,Superficie en parcela privada,09:00:00,00:00:00,09:00:00,00:00:00,0,0.0,20,20.0,80,80.0,  
5957,270474200,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11046728,1,500900,CALLE                   ,MELCHOR FERNANDEZ ALMAGRO                         ,NUM,66,28029,1,Puerta Calle,1,Abierto,80,,PB,08,,,CASA JUANITO,1,Anual,1,Abierta,19.44,19.44,08/05/2017,11046728,1,500900,CALLE                   ,MELCHOR FERNANDEZ ALMAGRO                         ,NUM,66,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,6,6.0,24,24.0,  
2926,270136070,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052784,1,487400,CALLE                   ,MARQUES DE URQUIJO                                ,NUM,38,28008,1,Puerta Calle,1,Abierto,10,,PB,B,,,BISTRO URQUIJO,2,Estacional,1,Abierta,12.32,12.32,10/08/2015,11052784,1,487400,CALLE                   ,MARQUES DE URQUIJO                                ,NUM,38,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,0.0,24,0.0,  
5958,270327446,1,CENTRO              ,101,PALACIO             ,20003836,1,378200,PLAZA                   ,ISABEL II                                         ,NUM,8,28013,1,Puerta Calle,1,Abierto,10,,PB,01,,,PARRILLA DE MARIA,1,Anual,1,Abierta,29.38,29.38,08/05/2017,20003836,1,378200,PLAZA                   ,ISABEL II                                         ,NUM,8,  ,Plaza peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,36,36.0,  
2948,270476981,19,VICALVARO           ,1901,CASCO H.VICALVARO   ,11133162,1,233600,AVENIDA                 ,DAROCA                                            ,NUM,303,28032,1,Puerta Calle,1,Abierto,20,,PB,A,,,BAR MIKALELA,1,Anual,1,Abierta,11.96,11.96,19/08/2015,11133162,1,233600,AVENIDA                 ,DAROCA                                            ,NUM,303,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,10,6.0,27,16.0,  
5971,110003129,11,CARABANCHEL         ,1103,SAN ISIDRO          ,11071506,1,487500,GLORIETA                ,MARQUES DE VADILLO                                ,NUM,6,28019,1,Puerta Calle,1,Abierto,10,,PB,01,,,GRAN NEMRUT,1,Anual,1,Abierta,32.01,32.01,10/05/2017,11071506,1,487500,GLORIETA                ,MARQUES DE VADILLO                                ,NUM,6,  ,Acera,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,8,8.0,32,32.0,  
3922,270244837,1,CENTRO              ,101,PALACIO             ,11000697,1,557650,PLAZA                   ,PAJA                                              ,NUM,2,28005,1,Puerta Calle,1,Abierto,10,,PB,DR,,,RESTAURANTE EL COSACO,1,Anual,1,Abierta,32.98,32.98,31/12/9999,11000698,1,557650,PLAZA                   ,PAJA                                              ,NUM,3,  ,Plaza peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,12,12.0,46,46.0,  
5973,280053878,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11073969,1,257500,CALLE                   ,EDUARDO MORALES                                   ,NUM,1,28025,1,Puerta Calle,1,Abierto,10,,PB,03,,,BAR ARFE CAFETERIA,2,Estacional,1,Abierta,40.01,,10/05/2017,11073969,1,257500,CALLE                   ,EDUARDO MORALES                                   ,NUM,1,  ,Acera,,,,,0,0.0,12,0.0,48,0.0,  
3923,270381014,1,CENTRO              ,104,JUSTICIA            ,11004664,1,437400,CALLE                   ,LIBERTAD                                          ,NUM,26,28004,1,Puerta Calle,1,Abierto,10,,PB,AB,,,CASA LOLEA,1,Anual,1,Abierta,1.54,1.54,31/12/9999,11004664,1,437400,CALLE                   ,LIBERTAD                                          ,NUM,26,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,1,1.0,2,2.0,  
5977,270145833,11,CARABANCHEL         ,1101,COMILLAS            ,11068964,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,57,28019,1,Puerta Calle,1,Abierto,10,,PB,,,,TABACOS,2,Estacional,1,Abierta,8.64,,11/05/2017,11068964,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,57,  ,Acera,,,,,0,,6,,12,,  
3924,270431421,1,CENTRO              ,106,SOL                 ,11007343,1,753300,CALLE                   ,TRES CRUCES                                       ,NUM,3,28013,1,Puerta Calle,4,Cerrado,20,,PB,,,,TRES CRUCES TRES,2,Estacional,1,Abierta,29.16,,05/12/2016,11007851,1,145800,PLAZA                   ,CARMEN                                            ,NUM,1,  ,Plaza peatonal,,,,,0,,9,,36,,  
5988,270373661,11,CARABANCHEL         ,1101,COMILLAS            ,11069349,1,207400,CALLE                   ,CONDES DE BARCELONA                               ,NUM,7,28019,1,Puerta Calle,1,Abierto,20,,PB,01,,,SANABRIA Y ALISTE,1,Anual,1,Abierta,11.16,11.16,16/05/2017,11069349,1,207400,CALLE                   ,CONDES DE BARCELONA                               ,NUM,7,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,4,0.0,14,0.0,  
3942,285001893,1,CENTRO              ,102,EMBAJADORES         ,11001917,1,129000,PLAZA                   ,CAMPILLO DEL MUNDO NUEVO                          ,NUM,1,28005,1,Puerta Calle,1,Abierto,30,,PB,03,,,EL ESKINAZO,2,Estacional,1,Abierta,19.44,,05/12/2016,11001917,1,129000,PLAZA                   ,CAMPILLO DEL MUNDO NUEVO                          ,NUM,1,  ,Acera,,,,,0,0.0,6,0.0,24,0.0,  
5163,270150026,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074310,1,543600,CALLE                   ,OCA                                               ,NUM,92,28025,1,Puerta Calle,1,Abierto,20,,PB,02,,,MARLO CAFETERIA,1,Anual,1,Abierta,25.74,11.7,17/01/2017,11074310,1,543600,CALLE                   ,OCA                                               ,NUM,92,  ,Acera,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,11,5.0,33,15.0,  
3947,10003546,1,CENTRO              ,104,JUSTICIA            ,11004365,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,10,28013,1,Puerta Calle,1,Abierto,20,,PB,02,,,LA PARRILLA DE LA REINA,1,Anual,1,Abierta,4.76,4.76,05/12/2016,11004365,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,10,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,4,4.0,8,8.0,  
5170,110003573,11,CARABANCHEL         ,1106,BUENAVISTA          ,31010127,1,31000318,CALLE                   ,CORONA                                            ,NUM,24,28054,1,Puerta Calle,1,Abierto,10,,PB,02,,,THE ROYAL TAVERN,2,Estacional,1,Abierta,81.0,,17/01/2017,31045904,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,77,  ,Acera,,,,,0,0.0,25,0.0,100,0.0,  
3966,270193137,1,CENTRO              ,104,JUSTICIA            ,11005301,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,102,28004,1,Puerta Calle,1,Abierto,10,,PB,01,,,ABBASÏD RESTAURANTE,1,Anual,1,Abierta,2.88,2.88,05/12/2016,11005302,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,104,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,2,2.0,4,4.0,  
5178,270457248,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074725,1,54700,CALLE                   ,ANTOLINA MERINO                                   ,NUM,24,28025,1,Puerta Calle,1,Abierto,50,,PB,01,,,BAR RO-MA,1,Anual,1,Abierta,8.64,8.64,17/01/2017,31031756,1,275200,CALLE                   ,EL ESPINAR                                        ,NUM,27,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,6,6.0,12,12.0,  
3972,270507911,1,CENTRO              ,102,EMBAJADORES         ,11003082,1,71000,CALLE                   ,ARGUMOSA                                          ,NUM,39,28012,1,Puerta Calle,1,Abierto,20,,PB,DR,,,ARGUMOSA 39,2,Estacional,1,Abierta,17.82,,05/12/2016,11003082,1,71000,CALLE                   ,ARGUMOSA                                          ,NUM,39,  ,Acera,,,,,0,0.0,8,0.0,23,0.0,  
5181,270542167,11,CARABANCHEL         ,1107,ABRANTES            ,11079360,1,174700,PLAZA                   ,COIMBRA                                           ,NUM,9,28025,1,Puerta Calle,1,Abierto,20,,PB,C,,,LA FISTIELLA,1,Anual,1,Abierta,38.88,38.88,17/01/2017,11079401,1,711400,PLAZA                   ,SETUBAL                                           ,NUM,5,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,12,12.0,48,48.0,  
3985,270514085,1,CENTRO              ,106,SOL                 ,11007822,1,88997281,CALLE                   ,ABADA                                             ,NUM,7,28013,1,Puerta Calle,1,Abierto,10,,PB,01,,,HOTEL II CASTILLAS,2,Estacional,1,Abierta,12.96,,05/12/2016,31009336,1,505100,CALLE                   ,MESONERO ROMANOS                                  ,NUM,5,  ,Acera,,,,,0,,4,,15,,  
5187,280054394,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11075309,1,156800,CALLE                   ,CASTROJERIZ                                       ,NUM,18,28025,1,Puerta Calle,1,Abierto,20,,PB,C,,,BAR EL RINCON,1,Anual,1,Abierta,2.38,2.38,17/01/2017,11075309,1,156800,CALLE                   ,CASTROJERIZ                                       ,NUM,18,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,2,2.0,4,4.0,  
3986,270525484,1,CENTRO              ,102,EMBAJADORES         ,11002325,1,507700,CALLE                   ,MIGUEL SERVET                                     ,NUM,9,28012,1,Puerta Calle,1,Abierto,30,,PB,01,,,TOLA IMPORT SL,2,Estacional,1,Abierta,11.7,,05/12/2016,11002325,1,507700,CALLE                   ,MIGUEL SERVET                                     ,NUM,9,  ,Acera,,,,,0,,5,,15,,  
5205,280055785,11,CARABANCHEL         ,1106,BUENAVISTA          ,20152689,1,329600,AVENIDA                 ,CARABANCHEL ALTO                                  ,NUM,112,28054,1,Puerta Calle,1,Abierto,10,,PB,B,,,ALBA CAFETERIA,1,Anual,1,Abierta,3.77,3.77,17/01/2017,20152689,1,329600,AVENIDA                 ,CARABANCHEL ALTO                                  ,NUM,112,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,2,2.0,5,5.0,  
3990,270532421,1,CENTRO              ,101,PALACIO             ,20004022,1,342500,CALLE                   ,GRAFAL                                            ,NUM,7,28005,1,Puerta Calle,1,Abierto,10,,PB,01,,,CAPITAN ALA TRISTE,1,Anual,1,Abierta,31.14,31.14,05/12/2016,11000749,1,662300,CALLE                   ,SAN BRUNO                                         ,NUM,5,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,11,11.0,36,36.0,  
5211,270529879,11,CARABANCHEL         ,1101,COMILLAS            ,11068966,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,61,28019,1,Puerta Calle,9,Baja Reunificación,50,,PB,,,,BAR LA PARADA,1,Anual,1,Abierta,4.32,4.32,17/01/2017,11068966,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,61,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,3,3.0,6,6.0,  
4000,280007786,1,CENTRO              ,101,PALACIO             ,11001026,1,659300,COSTANILLA              ,SAN ANDRES                                        ,NUM,20,28005,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,ONLY ONE,1,Anual,1,Abierta,20.3,20.3,05/12/2016,31040117,1,659300,COSTANILLA              ,SAN ANDRES                                        ,NUM,3,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,6,6.0,24,24.0,  
5212,270540876,11,CARABANCHEL         ,1106,BUENAVISTA          ,31011778,1,1705,CALLE                   ,SECOYA                                            ,NUM,3,28054,1,Puerta Calle,1,Abierto,40,,PB,12,,,CAFE LA DOBLA,2,Estacional,1,Abierta,32.39,,17/01/2017,31011778,1,1705,CALLE                   ,SECOYA                                            ,NUM,3, B,Acera,,,,,0,0.0,10,0.0,40,0.0, B
4019,270368205,1,CENTRO              ,102,EMBAJADORES         ,11002787,1,83000,CALLE                   ,AVE MARIA                                         ,NUM,43,28012,1,Puerta Calle,1,Abierto,10,,PB,DR,,,VIVA CHAPATA,1,Anual,1,Abierta,6.12,6.12,05/12/2016,11002787,1,83000,CALLE                   ,AVE MARIA                                         ,NUM,43,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,3,3.0,8,8.0,  
5215,110004227,11,CARABANCHEL         ,1106,BUENAVISTA          ,31024170,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,94,28054,1,Puerta Calle,1,Abierto,10,,PB,14,,,CASA PAOLA,1,Anual,1,Abierta,48.6,48.6,17/01/2017,31024170,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,94,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,15,15.0,60,60.0,  
4029,70000815,7,CHAMBERI            ,705,RIOS ROSAS          ,11042027,1,475300,CALLE                   ,MARIA DE GUZMAN                                   ,NUM,1,28003,1,Puerta Calle,1,Abierto,10,,PB,,,,CAFÉ RACER,1,Anual,1,Abierta,7.02,7.02,05/12/2016,11042008,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,70,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,3,3.0,9,9.0,  
5208,110003902,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074452,1,353600,CALLE                   ,HALCON                                            ,NUM,47,28025,1,Puerta Calle,1,Abierto,10,,PB,02,,,CAFETERIA ELENA II,2,Estacional,1,Abierta,27.9,,17/01/2017,11074452,1,353600,CALLE                   ,HALCON                                            ,NUM,47,  ,Plaza peatonal,,,,,0,0.0,8,0.0,32,0.0,  
4036,70000152,7,CHAMBERI            ,704,ALMAGRO             ,11040887,1,31400,CALLE                   ,ALMAGRO                                           ,NUM,3,28010,1,Puerta Calle,1,Abierto,20,,PB,,,,LA PILLA DE ALMAGRO,1,Anual,1,Abierta,16.51,16.51,05/12/2016,11040887,1,31400,CALLE                   ,ALMAGRO                                           ,NUM,3,  ,Acera,09:00:00,23:30:00,09:00:00,23:30:00,0,0.0,24,24.0,64,64.0,  
5217,270497629,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11075343,1,599700,AVENIDA                 ,PLAZA DE TOROS                                    ,NUM,15,28025,1,Puerta Calle,1,Abierto,10,,PB,03,,,MANERAS DE VIVIR,1,Anual,1,Abierta,33.79,33.79,17/01/2017,11075343,1,599700,AVENIDA                 ,PLAZA DE TOROS                                    ,NUM,15,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,13,13.0,44,44.0,  
4040,70000509,7,CHAMBERI            ,702,ARAPILES            ,11039529,1,294000,CALLE                   ,FERNANDO EL CATOLICO                              ,NUM,24,28015,1,Puerta Calle,1,Abierto,30,,PB,,,,CERVECERIA RESTAURANTE SIERRA,2,Estacional,1,Abierta,15.48,,05/12/2016,11039552,1,321900,CALLE                   ,GALILEO                                           ,NUM,41,  ,Acera,,,,,0,0.0,5,0.0,20,0.0,  
5221,110002568,11,CARABANCHEL         ,1101,COMILLAS            ,11068957,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,47,28019,1,Puerta Calle,1,Abierto,10,,PB,03,,, BAR TRIGUEROS,2,Estacional,1,Abierta,8.64,,17/01/2017,11068957,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,47,  ,Acera,,,,,0,0.0,6,0.0,12,0.0,  
4042,70000564,7,CHAMBERI            ,702,ARAPILES            ,11039240,1,768800,CALLE                   ,VALLEHERMOSO                                      ,NUM,74,28015,1,Puerta Calle,1,Abierto,20,,PB,,,,TABERNA DE PAULA,1,Anual,1,Abierta,14.04,7.02,05/12/2016,11039240,1,768800,CALLE                   ,VALLEHERMOSO                                      ,NUM,74,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,3,6.0,9,18.0,  
5227,280053260,11,CARABANCHEL         ,1102,OPAÑEL              ,11071311,1,59100,CALLE                   ,ANTONIO DE LEYVA                                  ,NUM,14,28019,1,Puerta Calle,1,Abierto,30,,PB,2B,,,BAR KEBAB,2,Estacional,1,Abierta,12.96,,17/01/2017,11071311,1,59100,CALLE                   ,ANTONIO DE LEYVA                                  ,NUM,14,  ,Acera,,,,,0,0.0,4,0.0,16,0.0,  
4045,70000647,7,CHAMBERI            ,702,ARAPILES            ,11039698,1,17200,CALLE                   ,ALBERTO AGUILERA                                  ,NUM,30,28015,1,Puerta Calle,1,Abierto,10,,PB,,,,CERVECERIA SAN JULIAN,1,Anual,1,Abierta,115.2,11.52,05/12/2016,11039698,1,17200,CALLE                   ,ALBERTO AGUILERA                                  ,NUM,30,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,16,16.0,  
5235,40003003,4,SALAMANCA           ,401,RECOLETOS           ,11013790,1,200710,CALLE                   ,COLUMELA                                          ,NUM,4,28001,1,Puerta Calle,1,Abierto,20,,PB,,,,MAGASAND,1,Anual,1,Abierta,21.06,11.7,17/01/2017,11013790,1,200710,CALLE                   ,COLUMELA                                          ,NUM,4,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,17,9.0,42,22.0,  
4046,70000787,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039034,1,352700,CALLE                   ,GUZMAN EL BUENO                                   ,NUM,77,28015,1,Puerta Calle,1,Abierto,10,,PB,,,,MILADAMA,1,Anual,1,Abierta,17.25,17.25,05/12/2016,11039034,1,352700,CALLE                   ,GUZMAN EL BUENO                                   ,NUM,77,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,13,13.0,38,38.0,  
5241,270239005,4,SALAMANCA           ,406,CASTELLANA          ,11020097,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,7,28006,1,Puerta Calle,1,Abierto,10,,PB,02,,,EL CUENTO,1,Anual,1,Abierta,20.42,20.42,17/01/2017,11020097,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,7,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,28,28.0,24,24.0,  
2912,270526046,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31008779,1,88998177,CALLE                   ,SAN JUAN DE ORTEGA                                ,NUM,24,28050,1,Puerta Calle,1,Abierto,50,,PB,14,,,LA MAFIA SE SIENTA A LA MESA,1,Anual,1,Abierta,62.12,62.12,06/08/2015,31008779,1,88998177,CALLE                   ,SAN JUAN DE ORTEGA                                ,NUM,24,  ,Superficie en parcela privada,09:00:00,00:00:00,09:00:00,00:00:00,0,0.0,20,20.0,54,54.0,  
5250,270490829,4,SALAMANCA           ,406,CASTELLANA          ,11020092,1,172600,CALLE                   ,CLAUDIO COELLO                                    ,NUM,139,28006,1,Puerta Calle,1,Abierto,10,,PB,03,,,HOTEL MELIÁ LOS GALGOS,1,Anual,1,Abierta,57.66,57.66,17/01/2017,11020095,1,238100,CALLE                   ,DIEGO DE LEON                                     ,NUM,3,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,12,12.0,36,36.0,  
2937,280003411,4,SALAMANCA           ,404,GUINDALERA          ,11018644,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,60,28028,1,Puerta Calle,1,Abierto,20,,PB,ED,,,TABERNA EL COCODRILO,1,Anual,1,Abierta,26.35,26.35,14/08/2015,11018644,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,60,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,29,29.0,  
5288,130001698,13,PUENTE DE VALLECAS  ,1305,PORTAZGO            ,11098073,1,719800,CALLE                   ,SIERRA SALVADA                                    ,NUM,26,28038,1,Puerta Calle,1,Abierto,10,,PB,A,,,CERVECERIA LA PLAZA,1,Anual,1,Abierta,106.39,55.59,17/01/2017,11098073,1,719800,CALLE                   ,SIERRA SALVADA                                    ,NUM,26,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,12,14.0,48,44.0,  
